Cas_Nesrece,PRVR_Vreme,PRSP_Promet,PRPV_Povrsje,stevilka_odseka,mesec,dan,dan_v_tednu
3.0,O,R,SU,261,4,30d,5
16.0,J,G,SU,1141,4,30d,5
12.0,J,N,SU,3,5,7d,5
12.0,N,N,OS,1341,5,4d,2
15.0,J,G,SU,1078,5,6d,4
11.0,J,N,SU,5,5,6d,4
15.0,J,N,SU,1372,5,6d,4
8.0,J,N,SU,473,5,9d,0
9.0,O,N,SU,12,5,9d,0
17.0,J,N,SU,689,5,6d,4
22.0,J,N,SU,671,5,6d,4
9.0,J,G,SU,23,5,7d,5
6.0,J,N,SU,22,4,29d,4
23.0,O,N,MO,4006,5,7d,5
23.0,O,R,SU,12,5,9d,0
13.0,J,N,SU,247,5,8d,6
4.0,N,R,SU,534,4,29d,4
5.0,J,N,SU,5404,4,25d,0
19.0,J,N,SU,1350,5,9d,0
14.0,J,G,SU,4,5,9d,0
12.0,J,R,SU,24,5,6d,4
15.0,O,N,SU,393,5,8d,6
9.0,J,N,SU,586,5,6d,4
13.0,J,G,SU,7,5,8d,6
8.0,J,N,SU,1076,5,9d,0
7.0,J,N,SU,374,5,8d,6
19.0,D,N,MO,48,5,1d,6
15.0,J,N,SU,916,5,9d,0
6.0,D,N,SP,262,5,5d,3
13.0,J,N,SU,8,5,7d,5
14.0,J,G,SU,1264,5,5d,3
19.0,O,N,SU,610,5,2d,0
5.0,J,N,SU,263,5,6d,4
12.0,J,N,SU,321,5,9d,0
4.0,O,R,SU,67,5,1d,6
19.0,J,N,SU,279,5,5d,3
10.0,D,N,MO,623,5,2d,0
9.0,J,N,SU,1,5,3d,1
6.0,O,R,MO,1140,5,1d,6
19.0,J,N,SU,66,5,5d,3
13.0,O,N,MO,119,5,1d,6
9.0,O,N,MO,559,5,4d,2
14.0,O,N,SU,615,5,3d,1
8.0,J,N,SU,378,5,9d,0
6.0,M,R,SU,263,4,30d,5
10.0,J,E,SU,92,5,6d,4
16.0,J,N,SU,144,5,6d,4
7.0,J,E,SU,43,5,6d,4
14.0,J,N,SU,661,5,5d,3
11.0,J,N,SU,175,4,30d,5
18.0,J,N,SU,1198,5,4d,2
13.0,J,N,SU,264,4,26d,1
14.0,J,R,SU,25,5,6d,4
19.0,J,E,SU,12,5,7d,5
12.0,J,N,SU,6,5,6d,4
10.0,J,N,SU,19,5,9d,0
12.0,J,N,SU,4,5,6d,4
0.0,O,N,MO,127,5,8d,6
22.0,J,N,SU,8115,5,7d,5
11.0,O,N,SU,10,5,7d,5
8.0,J,R,SU,20,4,23d,5
12.0,O,R,SU,32,4,28d,3
18.0,J,N,SU,25,5,5d,3
15.0,J,N,SU,5,4,26d,1
10.0,J,N,SU,25,5,6d,4
20.0,O,N,SU,6,4,30d,5
16.0,J,N,SU,25,4,29d,4
18.0,J,G,SU,38,5,7d,5
10.0,J,N,SU,21,5,7d,5
11.0,J,G,SU,10,5,5d,3
21.0,O,N,SU,46,5,5d,3
9.0,J,R,SU,13,5,8d,6
15.0,J,N,SU,48,4,30d,5
8.0,D,N,MO,22,5,5d,3
11.0,J,N,SU,1012,5,9d,0
8.0,J,N,SU,363,5,9d,0
14.0,J,G,SU,20,5,9d,0
20.0,J,R,SU,1157,5,6d,4
10.0,J,N,SU,3,5,9d,0
9.0,J,N,SU,26,5,7d,5
16.0,O,R,SU,1375,5,8d,6
9.0,J,R,SU,7,5,9d,0
13.0,J,G,SU,1109,5,9d,0
9.0,J,N,SU,49,5,9d,0
0.0,J,N,SU,119,5,11d,2
16.0,O,N,SU,16,5,10d,1
15.0,J,N,SU,31,5,5d,3
21.0,O,N,SU,1436,5,3d,1
8.0,N,E,SU,72,5,10d,1
15.0,J,N,SU,137,5,9d,0
14.0,J,G,SU,248,5,6d,4
16.0,S,N,SP,688,4,27d,2
18.0,J,N,SU,7,5,4d,2
16.0,O,R,SU,3,5,9d,0
16.0,O,N,MO,1,5,10d,1
13.0,O,N,SU,26,5,4d,2
16.0,O,N,SU,51,5,10d,1
8.0,J,N,SU,21,5,9d,0
4.0,J,R,SU,2412,5,9d,0
12.0,O,R,SU,1061,5,10d,1
10.0,O,R,SU,2412,5,10d,1
14.0,D,G,MO,2506,5,9d,0
5.0,O,G,SU,45,5,10d,1
13.0,O,N,SU,1437,5,10d,1
12.0,O,N,MO,1242,5,10d,1
16.0,J,N,SU,1203,5,9d,0
23.0,J,N,SU,62,4,30d,5
5.0,O,N,SU,379,5,5d,3
5.0,J,N,SU,380,5,5d,3
17.0,J,N,SU,92,5,3d,1
5.0,N,N,OS,10,5,4d,2
11.0,O,N,MO,4,4,19d,1
21.0,J,N,SU,261,4,16d,5
9.0,N,G,SU,5,5,9d,0
19.0,O,R,SU,157,5,10d,1
18.0,J,N,SU,1147,4,21d,3
9.0,O,R,SU,6,5,11d,2
7.0,O,E,SU,4207,5,10d,1
20.0,J,N,SU,2,4,13d,2
16.0,D,R,MO,10,5,2d,0
9.0,O,R,SU,2,5,10d,1
12.0,J,N,SU,210,5,9d,0
17.0,O,N,SU,3,5,3d,1
9.0,J,N,SU,17,5,8d,6
10.0,J,N,SU,23,5,10d,1
15.0,O,N,SU,9,5,10d,1
9.0,O,G,SU,21,5,4d,2
1.0,J,N,SU,121,5,8d,6
9.0,O,R,SU,28,4,30d,5
21.0,O,N,SU,20,5,6d,4
8.0,J,N,SU,652,5,6d,4
18.0,J,G,SU,86,5,8d,6
12.0,O,N,SU,70,5,10d,1
10.0,O,N,SU,1426,5,10d,1
9.0,O,G,SU,25,5,10d,1
23.0,N,N,SU,4,5,8d,6
17.0,J,R,SU,4121,5,10d,1
17.0,J,N,SU,6,5,5d,3
2.0,J,R,SU,2202,5,11d,2
12.0,O,N,SU,33,5,11d,2
12.0,J,R,SU,23,5,11d,2
9.0,J,N,SU,654,5,9d,0
10.0,O,R,SU,51,5,11d,2
9.0,O,G,SU,25,5,11d,2
9.0,J,G,SU,652,5,6d,4
8.0,J,N,SU,638,5,8d,6
14.0,O,G,MO,212,5,11d,2
7.0,J,G,SU,98,5,6d,4
10.0,O,N,SU,1205,5,11d,2
10.0,O,N,SU,89,4,25d,0
14.0,D,G,MO,354,5,11d,2
17.0,J,N,SU,35,5,10d,1
9.0,O,N,SU,7,5,11d,2
19.0,J,N,SU,11,5,10d,1
13.0,O,G,SU,465,5,11d,2
14.0,O,R,MO,4,4,28d,3
14.0,O,N,SU,8,5,11d,2
6.0,D,N,MO,1260,5,5d,3
10.0,O,N,SU,8,5,10d,1
10.0,J,N,SU,200,5,11d,2
21.0,J,N,SU,5,5,11d,2
16.0,J,N,SU,66,5,7d,5
7.0,O,N,SU,1003,5,11d,2
15.0,D,R,SP,354,5,11d,2
20.0,J,E,SU,301,5,10d,1
13.0,O,N,SU,1163,5,10d,1
10.0,O,N,SU,671,5,11d,2
21.0,O,N,MO,19,4,28d,3
7.0,D,R,MO,11,5,11d,2
20.0,D,N,MO,3,5,11d,2
18.0,O,R,SU,247,5,11d,2
13.0,O,N,SU,4,5,10d,1
21.0,J,R,SU,36,5,8d,6
17.0,O,N,SU,250,5,11d,2
8.0,O,N,SU,12,5,11d,2
17.0,D,N,MO,18,5,11d,2
22.0,N,E,OS,14,5,1d,6
15.0,O,N,SU,25,5,10d,1
15.0,O,R,SU,12,5,11d,2
22.0,D,R,MO,2117,5,11d,2
11.0,J,G,SU,43,5,9d,0
19.0,O,N,MO,1504,5,11d,2
20.0,S,N,SN,1279,4,27d,2
7.0,J,N,SU,107,5,10d,1
19.0,O,N,SU,8,5,10d,1
18.0,J,N,SU,10,4,30d,5
9.0,O,N,SU,1203,5,11d,2
18.0,N,N,SU,1,5,7d,5
11.0,D,N,MO,1089,5,12d,3
19.0,O,N,SU,21,5,11d,2
9.0,O,N,SU,1,5,11d,2
7.0,J,N,SU,21,5,9d,0
21.0,N,E,OS,346,4,21d,3
21.0,D,R,SP,1186,5,11d,2
8.0,O,N,MO,41,5,5d,3
14.0,O,N,MO,359,5,12d,3
14.0,D,R,SP,1146,5,11d,2
6.0,D,R,MO,1067,5,12d,3
12.0,D,R,MO,2,5,12d,3
15.0,J,G,SU,637,5,5d,3
13.0,J,G,SU,1108,5,5d,3
16.0,O,N,MO,339,5,12d,3
16.0,D,R,MO,1029,5,12d,3
14.0,J,N,SU,359,5,6d,4
24.0,J,R,SU,4,5,12d,3
15.0,D,G,MO,257,5,11d,2
7.0,O,N,MO,5831,5,12d,3
24.0,D,R,MO,4,5,12d,3
14.0,O,N,MO,99,5,11d,2
17.0,J,N,SU,8,5,9d,0
14.0,D,N,MO,1423,5,12d,3
7.0,D,G,MO,5,5,12d,3
12.0,D,E,MO,40,5,12d,3
15.0,N,N,OS,19,5,7d,5
11.0,O,N,SU,19,5,11d,2
10.0,J,N,SU,14,5,11d,2
19.0,D,N,MO,205,5,12d,3
7.0,O,R,SU,380,5,3d,1
12.0,D,N,MO,72,5,12d,3
14.0,D,G,MO,274,5,12d,3
18.0,J,N,SU,42,4,20d,2
5.0,J,R,SU,4,4,30d,5
2.0,J,R,SU,637,5,1d,6
10.0,O,N,MO,177,5,12d,3
14.0,J,N,SU,1062,5,12d,3
13.0,O,G,SU,172,5,10d,1
18.0,O,N,SU,5,5,10d,1
20.0,D,N,MO,1378,5,10d,1
14.0,N,E,OS,1,5,5d,3
6.0,D,G,MO,55,5,12d,3
11.0,O,E,SU,6,5,9d,0
8.0,D,N,MO,10,5,12d,3
12.0,D,N,MO,8,5,12d,3
12.0,O,N,SU,189,5,13d,4
12.0,O,N,SU,207,5,14d,5
17.0,J,N,SU,352,5,15d,6
0.0,N,E,OS,4,5,13d,4
16.0,O,N,MO,8801,5,12d,3
20.0,D,N,MO,352,5,10d,1
23.0,D,R,MO,21,5,14d,5
11.0,D,N,MO,48,5,12d,3
10.0,D,N,MO,22,5,14d,5
16.0,O,G,SU,38,5,13d,4
14.0,D,N,SP,42,5,12d,3
15.0,O,N,MO,280,5,15d,6
5.0,O,N,SU,623,5,9d,0
5.0,O,R,SU,7951,5,13d,4
22.0,O,G,SU,17,5,7d,5
20.0,D,N,MO,262,5,14d,5
23.0,O,N,MO,113,5,13d,4
20.0,D,N,MO,661,5,14d,5
8.0,D,N,MO,15,5,13d,4
13.0,O,N,MO,19,5,14d,5
9.0,N,N,SU,43,5,12d,3
9.0,O,G,SU,1260,5,13d,4
15.0,D,N,MO,28,5,14d,5
8.0,O,N,MO,18,5,13d,4
8.0,D,N,MO,220,5,14d,5
13.0,J,G,SU,47,4,1d,4
12.0,O,R,SU,238,4,19d,1
19.0,O,N,MO,25,5,13d,4
23.0,O,R,MO,8,5,12d,3
7.0,J,N,SU,535,5,8d,6
13.0,D,N,MO,1284,5,10d,1
22.0,J,R,SU,1182,5,7d,5
18.0,J,N,SU,12,5,9d,0
16.0,O,N,SU,43,5,13d,4
15.0,D,N,MO,30,5,13d,4
11.0,J,N,SU,28,5,5d,3
10.0,J,N,SU,746,5,9d,0
15.0,D,N,MO,4,5,13d,4
19.0,J,N,SU,105,5,10d,1
15.0,O,G,SU,14,5,3d,1
10.0,D,N,MO,11,5,14d,5
0.0,N,E,OS,22,1,1d,4
17.0,D,N,MO,55,5,14d,5
9.0,D,N,MO,774,5,13d,4
15.0,J,N,MO,270,5,12d,3
16.0,D,E,MO,6727,5,12d,3
0.0,N,E,OS,14,5,9d,0
16.0,O,N,MO,32,5,10d,1
4.0,J,R,SU,10,5,8d,6
12.0,D,G,MO,1262,5,12d,3
7.0,O,N,MO,672,5,15d,6
17.0,D,N,MO,1437,5,13d,4
7.0,O,N,SU,1315,5,13d,4
14.0,D,G,MO,312,5,10d,1
15.0,D,N,MO,343,5,13d,4
15.0,J,R,SU,4,5,13d,4
8.0,O,N,SU,95,5,11d,2
16.0,D,G,MO,239,5,10d,1
17.0,J,N,MO,36,5,12d,3
23.0,D,R,MO,13,5,14d,5
23.0,O,N,MO,774,5,13d,4
14.0,J,G,SU,283,5,6d,4
5.0,D,N,MO,1034,5,13d,4
20.0,D,R,MO,5,5,14d,5
15.0,D,G,MO,6,5,13d,4
5.0,D,R,MO,143,5,14d,5
8.0,N,N,OS,57,5,6d,4
16.0,O,N,SU,3,5,11d,2
8.0,O,N,SU,22,5,13d,4
11.0,O,R,SU,12,5,15d,6
15.0,D,N,MO,908,5,11d,2
14.0,O,N,SU,241,5,13d,4
15.0,D,N,MO,6,5,12d,3
10.0,D,N,MO,72,5,14d,5
9.0,O,R,SU,38,5,13d,4
10.0,J,N,SU,153,5,13d,4
16.0,O,G,SU,3,5,13d,4
22.0,D,E,MO,1379,5,14d,5
20.0,N,E,SU,534,4,17d,6
7.0,O,R,MO,5645,5,12d,3
15.0,O,N,MO,5,5,13d,4
21.0,D,E,MO,1380,5,14d,5
12.0,O,N,SU,1109,5,14d,5
4.0,N,R,SU,12,5,13d,4
13.0,O,N,SU,10,5,13d,4
11.0,O,N,SP,1008,5,14d,5
7.0,O,N,MO,1009,5,15d,6
11.0,J,E,OS,48,5,16d,0
17.0,O,N,SU,1329,5,16d,0
23.0,J,E,SU,384,5,7d,5
12.0,J,N,SU,222,5,5d,3
11.0,O,R,SU,21,5,16d,0
6.0,D,N,MO,32,5,12d,3
9.0,J,N,SU,493,5,13d,4
1.0,J,R,SU,649,5,10d,1
15.0,J,N,SU,246,5,13d,4
8.0,D,N,MO,55,5,15d,6
12.0,J,N,SU,605,5,16d,0
12.0,O,N,SU,3,5,10d,1
12.0,J,N,SU,32,5,6d,4
10.0,J,N,SU,83,5,13d,4
13.0,J,N,SU,246,5,13d,4
20.0,J,N,SU,227,5,12d,3
5.0,J,N,SU,5736,5,17d,1
12.0,O,G,SU,86,5,16d,0
7.0,J,R,SU,4,5,6d,4
18.0,J,R,MO,26,5,14d,5
14.0,J,N,SU,339,5,14d,5
14.0,J,R,SU,18,5,13d,4
15.0,J,N,SU,1379,5,14d,5
12.0,O,N,SU,2,5,11d,2
10.0,J,R,SU,32,5,9d,0
12.0,J,N,SU,49,5,13d,4
22.0,O,R,MO,485,5,3d,1
14.0,J,N,SU,806,5,13d,4
9.0,O,N,SU,32,5,16d,0
16.0,D,R,MO,2204,5,6d,4
13.0,D,N,MO,268,5,14d,5
17.0,J,N,SU,177,4,28d,3
8.0,O,R,SU,12,5,9d,0
14.0,D,G,MO,27,5,13d,4
9.0,O,N,SU,1276,5,13d,4
7.0,O,N,SU,55,5,10d,1
5.0,D,R,MO,1276,5,15d,6
13.0,J,G,SU,7,5,16d,0
2.0,O,N,SU,40,5,13d,4
13.0,D,R,SP,279,4,27d,2
22.0,J,R,SU,7,5,15d,6
21.0,O,N,MO,689,5,14d,5
7.0,J,G,SU,212,5,16d,0
21.0,O,N,MO,352,5,16d,0
12.0,O,N,MO,328,5,15d,6
11.0,O,N,SU,34,5,13d,4
7.0,J,N,SU,263,5,16d,0
7.0,J,N,SU,25,5,13d,4
18.0,J,R,SU,207,5,16d,0
15.0,O,G,SU,68,5,11d,2
0.0,D,R,MO,1260,5,12d,3
9.0,J,N,SU,1292,5,13d,4
8.0,J,N,MO,32,5,14d,5
11.0,O,N,SU,111,5,13d,4
10.0,O,N,MO,636,5,14d,5
9.0,D,N,MO,17,5,14d,5
8.0,N,E,OS,11,5,6d,4
14.0,D,N,MO,1348,5,13d,4
15.0,J,N,SU,16,5,13d,4
21.0,O,R,MO,1195,5,13d,4
20.0,D,R,MO,26,5,1d,6
16.0,O,R,MO,98,5,13d,4
8.0,J,N,SU,118,5,16d,0
5.0,O,R,SU,1156,5,6d,4
8.0,J,R,SU,4,4,19d,1
6.0,J,N,SU,263,5,9d,0
8.0,J,E,SU,5,4,30d,5
7.0,O,N,SU,111,5,13d,4
10.0,O,G,MO,1511,5,14d,5
17.0,O,N,SU,22,5,16d,0
10.0,J,N,SU,26,4,22d,4
17.0,D,R,MO,12,5,14d,5
11.0,O,N,SU,13,5,16d,0
22.0,O,R,SU,1208,5,15d,6
11.0,J,G,SU,13,5,16d,0
12.0,D,N,MO,95,5,12d,3
6.0,J,R,SU,6251,5,16d,0
14.0,O,E,MO,95,5,12d,3
18.0,O,N,MO,615,5,13d,4
15.0,O,N,SU,1107,5,17d,1
5.0,J,N,SU,111,5,13d,4
21.0,O,N,SU,42,5,13d,4
8.0,O,N,MO,119,5,15d,6
13.0,D,N,SP,268,5,12d,3
20.0,N,E,OS,3,4,9d,5
7.0,D,N,MO,614,5,15d,6
20.0,J,N,SU,84,5,13d,4
16.0,J,G,SU,274,5,5d,3
16.0,O,N,SU,9,5,16d,0
15.0,O,G,SU,652,5,15d,6
5.0,O,R,MO,654,5,15d,6
14.0,J,N,SU,1088,5,17d,1
19.0,O,R,SU,1075,5,17d,1
16.0,O,N,MO,10,5,14d,5
12.0,O,R,SU,30,5,2d,0
10.0,J,N,SU,8,5,16d,0
17.0,O,G,SU,118,5,17d,1
6.0,J,E,SU,7,5,9d,0
14.0,J,N,SU,1,5,17d,1
12.0,J,G,SU,624,5,17d,1
2.0,J,R,SU,38,5,18d,2
8.0,D,N,MO,1262,5,12d,3
11.0,J,N,SU,95,5,17d,1
12.0,N,E,SU,280,5,13d,4
14.0,J,R,SU,1281,5,16d,0
20.0,O,R,SU,2,5,17d,1
16.0,J,N,SU,808,5,5d,3
7.0,O,R,MO,265,5,14d,5
18.0,O,R,SU,6,5,16d,0
14.0,J,N,SU,1265,5,17d,1
13.0,O,N,MO,1222,5,17d,1
8.0,D,N,MO,873,5,5d,3
10.0,J,N,SU,1012,5,17d,1
8.0,J,N,SU,1239,5,6d,4
1.0,D,N,MO,4,5,15d,6
5.0,O,R,SU,1235,5,18d,2
7.0,J,N,SU,38,5,17d,1
16.0,O,N,MO,254,5,13d,4
13.0,O,N,SU,10,5,7d,5
9.0,O,N,MO,92,5,5d,3
20.0,J,R,SU,1205,5,6d,4
12.0,J,N,SU,177,5,6d,4
17.0,J,R,SU,206,5,17d,1
14.0,J,N,SU,31,5,13d,4
16.0,J,R,SU,25,5,17d,1
23.0,S,R,MO,28,4,27d,2
17.0,J,R,SU,646,5,7d,5
11.0,O,N,SU,9,5,8d,6
8.0,D,R,MO,101,5,12d,3
13.0,J,R,SU,371,5,6d,4
12.0,O,N,SU,1315,5,16d,0
20.0,D,N,MO,393,5,14d,5
14.0,O,N,SU,48,5,9d,0
14.0,J,N,SU,31,5,18d,2
10.0,O,N,SU,654,5,16d,0
16.0,J,N,SU,13,5,18d,2
13.0,O,G,SU,4,5,18d,2
16.0,J,N,SU,1400,5,17d,1
8.0,J,G,SU,621,5,16d,0
0.0,J,R,SU,11,5,18d,2
6.0,J,N,SU,244,5,17d,1
18.0,N,E,OS,17,5,8d,6
16.0,D,G,SP,58,5,13d,4
16.0,J,R,SU,1351,5,18d,2
21.0,J,N,SU,399,5,18d,2
5.0,J,R,SU,1204,5,19d,3
17.0,O,N,SU,102,5,17d,1
16.0,O,N,SU,273,5,3d,1
17.0,J,N,SU,156,5,12d,3
8.0,O,N,MO,90,5,13d,4
8.0,J,N,SU,10,5,3d,1
13.0,O,N,SU,67,5,17d,1
21.0,O,R,SU,609,5,17d,1
8.0,D,E,MO,5,5,12d,3
21.0,O,N,SU,622,5,17d,1
20.0,J,N,SU,368,5,4d,2
9.0,J,R,SU,33,5,13d,4
16.0,J,N,SU,63,5,17d,1
14.0,J,N,SU,48,3,26d,5
18.0,J,N,SU,286,5,18d,2
14.0,J,N,SU,367,5,18d,2
5.0,J,G,SU,45,5,18d,2
17.0,J,N,SU,1236,5,6d,4
17.0,J,N,SU,347,5,18d,2
19.0,D,N,MO,516,5,7d,5
20.0,J,R,SU,5637,4,28d,3
1.0,O,R,SU,1208,5,14d,5
16.0,O,R,SU,17,5,10d,1
2.0,M,R,SU,1208,5,9d,0
0.0,J,R,SU,1345,5,18d,2
14.0,O,G,SU,1077,5,18d,2
13.0,J,N,SU,328,5,18d,2
8.0,J,N,SU,266,5,9d,0
2.0,O,N,SU,67,5,18d,2
10.0,J,E,SU,264,5,4d,2
15.0,O,G,SU,210,5,18d,2
19.0,J,N,SU,177,3,22d,1
12.0,D,R,MO,454,5,10d,1
5.0,M,R,SU,5,5,17d,1
20.0,O,N,SU,6,5,17d,1
15.0,J,G,SU,18,5,18d,2
17.0,J,N,SU,50,5,18d,2
12.0,J,N,SU,94,5,7d,5
14.0,J,Z,SU,602,5,18d,2
7.0,J,G,SU,111,3,25d,4
13.0,O,G,SU,328,5,17d,1
14.0,O,G,SU,210,5,18d,2
13.0,J,N,SU,1541,5,18d,2
4.0,J,N,SU,261,5,6d,4
9.0,J,N,SU,603,5,18d,2
10.0,O,G,SU,129,5,11d,2
12.0,J,N,SU,2,5,16d,0
22.0,O,N,SU,4,5,18d,2
18.0,J,N,SU,77,5,15d,6
18.0,J,N,SU,1062,5,18d,2
15.0,O,G,SU,1437,5,19d,3
8.0,J,N,SU,2,5,18d,2
18.0,O,N,SU,22,5,19d,3
12.0,N,E,SU,48,5,10d,1
13.0,O,R,SU,5,5,19d,3
11.0,J,N,SU,1166,5,16d,0
24.0,O,N,SU,666,5,12d,3
15.0,D,N,MO,12,5,19d,3
5.0,J,E,SU,11,5,18d,2
18.0,J,N,SU,212,5,18d,2
4.0,O,N,MO,666,5,18d,2
10.0,D,N,MO,650,5,12d,3
15.0,D,G,MO,1088,5,19d,3
12.0,N,E,OS,1379,5,19d,3
21.0,J,N,SU,586,5,18d,2
5.0,D,N,MO,50,5,19d,3
19.0,O,G,MO,18,5,19d,3
20.0,O,N,SU,331,5,19d,3
15.0,D,N,MO,1260,5,8d,6
14.0,J,R,SU,7,5,18d,2
15.0,O,R,SU,18,5,17d,1
11.0,O,G,SU,119,5,19d,3
16.0,O,N,SU,43,4,26d,1
19.0,O,Z,MO,15,5,13d,4
12.0,O,N,MO,516,5,12d,3
18.0,O,N,SU,23,5,5d,3
11.0,J,N,SU,1274,5,18d,2
9.0,J,N,SU,638,5,18d,2
20.0,D,N,MO,10,5,14d,5
7.0,J,N,SU,258,5,5d,3
8.0,O,N,MO,650,5,19d,3
10.0,J,N,SU,10,5,18d,2
8.0,J,N,SU,415,5,19d,3
13.0,J,G,SU,54,5,17d,1
14.0,J,N,SU,1,5,17d,1
15.0,J,N,SU,5,5,18d,2
5.0,O,R,SU,207,5,18d,2
15.0,O,E,SU,373,5,19d,3
6.0,J,R,SU,1298,5,19d,3
8.0,J,G,SU,55,5,17d,1
7.0,N,E,OS,88,5,17d,1
20.0,D,N,MO,245,5,19d,3
10.0,O,G,SU,241,5,19d,3
10.0,O,N,SU,177,5,19d,3
18.0,O,N,SU,222,5,19d,3
1.0,O,R,SU,7495,5,16d,0
21.0,O,G,SU,62,5,19d,3
16.0,J,N,SU,6,5,18d,2
17.0,J,N,SU,1298,5,22d,6
5.0,J,N,SU,115,5,21d,5
21.0,O,E,SU,97,5,18d,2
11.0,N,E,SU,113,5,19d,3
10.0,J,N,SU,1204,5,22d,6
2.0,J,R,SU,632,5,21d,5
15.0,D,N,MO,1,5,20d,4
17.0,J,N,SU,22,5,21d,5
18.0,O,N,SU,243,5,20d,4
17.0,J,G,SU,22,5,21d,5
5.0,J,R,SU,2,5,22d,6
2.0,J,R,SU,128,5,19d,3
14.0,O,N,SU,1423,5,20d,4
16.0,O,E,SU,21,5,12d,3
15.0,J,N,SU,136,5,20d,4
12.0,J,G,SU,1004,5,20d,4
11.0,J,N,SU,1350,5,22d,6
19.0,O,N,MO,1314,5,19d,3
6.0,J,R,SU,1276,5,22d,6
14.0,J,R,SU,25,5,22d,6
20.0,J,N,SU,1259,5,22d,6
22.0,J,G,SU,166,5,22d,6
13.0,O,N,SU,101,5,17d,1
16.0,J,N,SU,1006,5,20d,4
20.0,J,N,SU,328,5,22d,6
21.0,J,R,SU,465,5,22d,6
12.0,J,N,SU,41,5,19d,3
14.0,O,G,MO,89,5,12d,3
15.0,J,N,SU,1246,5,21d,5
23.0,J,R,SU,10,5,20d,4
23.0,N,E,SU,75,5,17d,1
21.0,J,N,SU,5736,5,21d,5
6.0,N,N,OS,493,5,13d,4
9.0,J,E,SU,1220,5,21d,5
10.0,O,G,SU,534,5,20d,4
17.0,J,G,SU,10,5,17d,1
15.0,O,E,SU,12,5,20d,4
15.0,O,N,SU,22,5,17d,1
23.0,J,R,SU,306,5,20d,4
12.0,J,R,SU,17,5,22d,6
7.0,J,N,SU,8,5,21d,5
4.0,J,R,SU,241,5,22d,6
4.0,J,N,SU,1089,5,21d,5
9.0,J,R,SU,13,5,22d,6
15.0,J,N,SU,147,5,19d,3
11.0,J,E,SU,12,5,22d,6
17.0,J,R,SU,28,5,20d,4
15.0,J,N,SU,314,5,20d,4
18.0,O,N,SU,415,5,20d,4
15.0,O,G,SU,106,5,20d,4
22.0,J,R,SU,1212,5,22d,6
12.0,J,N,SU,415,5,13d,4
13.0,J,N,SU,211,5,20d,4
2.0,J,R,SU,9017,5,19d,3
13.0,O,G,SU,636,5,20d,4
3.0,J,N,SU,627,5,23d,0
10.0,J,G,SU,37,5,20d,4
11.0,J,R,SU,1159,5,21d,5
8.0,O,R,MO,1,5,19d,3
20.0,J,N,SU,299,5,21d,5
14.0,J,R,SU,1029,5,21d,5
17.0,J,N,SU,1004,5,20d,4
9.0,J,N,SU,21,5,21d,5
13.0,O,G,SU,534,5,20d,4
12.0,J,N,SU,9,5,21d,5
18.0,J,N,SU,489,5,21d,5
9.0,O,N,MO,36,5,14d,5
9.0,J,N,SU,2805,5,22d,6
4.0,J,N,SU,1136,5,22d,6
23.0,J,R,SU,606,5,22d,6
15.0,J,G,SU,288,5,20d,4
22.0,J,R,SU,1107,5,22d,6
14.0,O,R,SU,34,5,19d,3
12.0,J,G,SU,55,5,21d,5
11.0,J,N,SU,235,5,22d,6
12.0,N,E,SU,1002,5,21d,5
14.0,J,G,SU,212,5,18d,2
20.0,O,E,MO,7,5,13d,4
13.0,J,R,SU,1156,5,21d,5
11.0,J,N,SU,266,5,22d,6
18.0,J,N,SU,1205,5,23d,0
17.0,O,N,SU,38,5,20d,4
8.0,J,R,SU,55,5,23d,0
18.0,J,N,SU,9,5,20d,4
8.0,J,E,SU,62,5,23d,0
18.0,D,N,MO,27,5,23d,0
4.0,D,R,MO,381,5,14d,5
18.0,J,R,SU,5,2,24d,2
4.0,O,R,SU,24,5,20d,4
15.0,N,E,OS,14,5,22d,6
18.0,O,N,SU,196,5,18d,2
19.0,N,E,SU,167,5,6d,4
20.0,J,N,SU,6,5,22d,6
16.0,O,N,SU,241,5,20d,4
10.0,J,N,SU,1177,5,21d,5
16.0,D,N,MO,9,5,12d,3
19.0,J,G,SU,95,5,7d,5
7.0,J,N,SU,1258,5,23d,0
7.0,J,N,SU,167,5,18d,2
10.0,J,N,SU,20,5,23d,0
16.0,J,N,SU,72,5,18d,2
10.0,J,N,SU,189,5,21d,5
6.0,O,N,SU,335,5,19d,3
17.0,J,N,SU,28,5,20d,4
10.0,J,N,SU,1311,5,21d,5
19.0,J,R,SU,14,5,17d,1
18.0,J,N,SU,50,5,21d,5
0.0,J,R,SU,154,5,23d,0
18.0,O,N,MO,21,5,23d,0
16.0,O,N,MO,354,5,23d,0
7.0,J,N,SU,17,5,23d,0
15.0,J,N,SU,205,5,21d,5
10.0,O,R,SU,38,5,23d,0
20.0,O,N,MO,465,5,23d,0
20.0,O,N,MO,1636,5,23d,0
8.0,J,R,SU,29,5,21d,5
8.0,J,N,SU,346,5,23d,0
13.0,O,G,SU,1,5,20d,4
8.0,J,N,SU,328,5,12d,3
10.0,J,N,SU,16,5,23d,0
14.0,J,R,SU,10,5,23d,0
22.0,D,R,MO,1137,5,16d,0
12.0,J,R,SU,1315,5,23d,0
5.0,J,N,SU,1248,5,18d,2
18.0,D,N,MO,1113,5,23d,0
9.0,O,R,MO,16,5,20d,4
